<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
TATN,D,20051221,000000,97.5000000,98.1980000,96.5550000,97.4140000,682100
TATN,D,20051222,000000,98.0100000,98.2500000,97.2020000,97.5210000,830400
TATN,D,20051223,000000,97.7000000,98.0000000,95.7610000,96.1570000,1038400
TATN,D,20051226,000000,96.1570000,96.4990000,95.2000000,95.4850000,350500
TATN,D,20051227,000000,94.6020000,95.7000000,94.6020000,95.0010000,366400
TATN,D,20051228,000000,95.0000000,95.0000000,93.0010000,93.9000000,799600
TATN,D,20051229,000000,94.3000000,94.7900000,93.1340000,94.2500000,542000
TATN,D,20051230,000000,93.9990000,97.4000000,93.9890000,95.3000000,239800
TATN,D,20060110,000000,103.8990000,104.9700000,101.0000000,102.9990000,1247100
TATN,D,20060111,000000,102.9900000,103.3000000,102.2000000,102.5000000,1085800
TATN,D,20060112,000000,103.5000000,107.1000000,103.2000000,105.4000000,2350400
TATN,D,20060113,000000,105.8800000,105.9000000,103.1100000,104.6100000,1132700
TATN,D,20060116,000000,105.8000000,109.2000000,104.6600000,107.7990000,1512900
TATN,D,20060117,000000,108.4700000,111.0000000,103.0110000,105.5300000,2398000
TATN,D,20060118,000000,105.4300000,106.2970000,100.2000000,104.5000000,1658800
TATN,D,20060119,000000,103.1000000,107.8500000,102.2110000,107.8000000,841200
TATN,D,20060120,000000,109.5000000,112.9950000,109.0000000,112.9940000,2127200
TATN,D,20060123,000000,112.9900000,116.0000000,110.2500000,113.2500000,1686500
TATN,D,20060124,000000,114.5000000,115.0000000,112.4500000,114.9990000,1122900
TATN,D,20060125,000000,115.0000000,116.9000000,113.5000000,116.5000000,922800
TATN,D,20060126,000000,115.2700000,117.0000000,114.8000000,115.5000000,641100
TATN,D,20060127,000000,118.0400000,124.9990000,118.0400000,123.9990000,2024200
TATN,D,20060130,000000,127.8000000,129.5000000,121.0020000,122.7900000,2152500
TATN,D,20060131,000000,123.8200000,127.8990000,119.4000000,121.5000000,1553400
TATN,D,20060201,000000,121.1500000,124.0000000,118.8000000,123.9900000,912600
TATN,D,20060202,000000,124.0100000,129.5000000,123.8500000,128.6500000,1711200
TATN,D,20060203,000000,127.0100000,128.4940000,124.5000000,125.2500000,1052600
TATN,D,20060206,000000,125.9400000,136.0000000,125.9400000,134.9900000,1594500
TATN,D,20060207,000000,134.7800000,135.9500000,132.5110000,133.5300000,1824300
TATN,D,20060208,000000,131.5000000,132.9490000,129.1000000,132.4980000,1047300
TATN,D,20060209,000000,131.5500000,138.2000000,131.5110000,138.2000000,1296600
TATN,D,20060210,000000,136.3200000,136.9000000,132.8000000,132.8000000,1209400
TATN,D,20060213,000000,131.1100000,131.8500000,127.0050000,128.0000000,1168000
TATN,D,20060214,000000,127.5000000,128.7800000,125.0500000,125.5000000,1119400
TATN,D,20060215,000000,127.7000000,132.8900000,125.5000000,132.3900000,1880400
TATN,D,20060216,000000,131.0100000,132.8700000,130.1010000,131.0000000,582300
TATN,D,20060217,000000,132.0000000,135.8000000,131.2000000,135.8000000,1324600
TATN,D,20060220,000000,137.7000000,150.9500000,136.5000000,149.8190000,4978800
TATN,D,20060221,000000,150.5400000,150.9000000,141.6500000,143.3900000,2212500
TATN,D,20060222,000000,143.4800000,149.4500000,142.0010000,147.9800000,1409100
TATN,D,20060226,000000,150.5000000,158.0000000,150.5000000,156.6000000,1723400
TATN,D,20060227,000000,157.4700000,161.5500000,152.1100000,159.0000000,1978500
TATN,D,20060228,000000,159.2000000,180.0000000,154.5010000,159.0000000,3766100
TATN,D,20060301,000000,159.5010000,173.8720000,157.0000000,172.0000000,3967200
TATN,D,20060302,000000,175.0000000,180.9800000,171.0000000,175.7710000,4356300
TATN,D,20060303,000000,173.9900000,176.5100000,165.5000000,168.2010000,2716100
TATN,D,20060306,000000,169.2000000,171.8700000,166.0000000,166.9800000,1043600
TATN,D,20060307,000000,164.2000000,165.9000000,149.0020000,152.5000000,2821200
TATN,D,20060309,000000,143.9180000,153.6000000,140.1110000,152.7990000,2307900
TATN,D,20060310,000000,149.5100000,156.7500000,145.1590000,147.5600000,2829300
TATN,D,20060313,000000,149.5000000,155.0000000,149.5000000,154.0000000,2104800
TATN,D,20060314,000000,154.9900000,159.8000000,147.0000000,149.0000000,1455100
TATN,D,20060315,000000,150.6000000,151.3480000,146.1000000,148.3000000,897600
TATN,D,20060316,000000,145.5030000,148.4900000,143.1210000,147.9850000,1272300
TATN,D,20060317,000000,148.4500000,154.4000000,147.2000000,154.3330000,2388600
TATN,D,20060320,000000,153.5000000,156.7000000,148.5000000,150.6000000,1645800
TATN,D,20060321,000000,145.9500000,151.4490000,144.2500000,145.8000000,1544300
TATN,D,20060322,000000,145.9000000,149.0000000,143.6000000,148.5500000,1660800
TATN,D,20060323,000000,149.5500000,153.0000000,147.7710000,151.2000000,1554800
TATN,D,20060324,000000,152.0200000,154.8800000,144.2000000,148.0100000,3539700
TATN,D,20060327,000000,148.5000000,150.3490000,146.4990000,147.6000000,865900
TATN,D,20060328,000000,147.0000000,147.8500000,144.9000000,146.7400000,549100
TATN,D,20060329,000000,147.0000000,147.0000000,141.0200000,142.3000000,1040300
TATN,D,20060330,000000,144.2000000,147.0000000,144.2000000,147.0000000,1053700
TATN,D,20060331,000000,147.5000000,148.7500000,145.8000000,147.9900000,1640600
TATN,D,20060403,000000,147.5000000,150.7000000,143.6400000,150.3000000,2710000
TATN,D,20060404,000000,150.8990000,151.8000000,147.1120000,148.3200000,1362800
TATN,D,20060405,000000,149.8000000,149.8000000,147.8000000,149.0000000,905200
TATN,D,20060406,000000,149.7400000,153.0000000,149.0000000,151.5900000,1661400
TATN,D,20060407,000000,151.2410000,154.0000000,149.3070000,152.2050000,1639300
TATN,D,20060410,000000,151.2000000,154.5000000,149.8000000,153.0790000,1720200
TATN,D,20060411,000000,155.0000000,162.0000000,153.1000000,153.9990000,3948000
TATN,D,20060412,000000,154.4300000,155.5000000,147.3000000,154.0000000,2547700
TATN,D,20060413,000000,154.3000000,155.5000000,151.3830000,152.1100000,1635400
TATN,D,20060414,000000,153.4800000,154.0000000,152.0010000,153.6200000,431400
TATN,D,20060417,000000,154.1000000,158.9000000,153.5000000,158.5000000,2042300
TATN,D,20060418,000000,160.8800000,163.3000000,160.1110000,162.5000000,2723700
TATN,D,20060419,000000,164.5500000,166.6790000,162.3000000,165.2000000,2591086
TATN,D,20060420,000000,166.9900000,169.3500000,163.5000000,164.6990000,3417591
TATN,D,20060421,000000,164.0000000,165.0000000,159.3000000,164.8000000,1339981
TATN,D,20060424,000000,166.2000000,168.2000000,165.6000000,167.0000000,1536904
TATN,D,20060425,000000,164.5100000,166.6000000,164.0000000,164.0600000,1009160
TATN,D,20060426,000000,164.2400000,165.7000000,163.0200000,163.7800000,691730
TATN,D,20060427,000000,166.0000000,167.2200000,153.0200000,156.6000000,1979565
TATN,D,20060428,000000,156.0100000,159.6000000,153.0000000,158.7000000,702257
TATN,D,20060502,000000,161.0100000,164.9400000,161.0100000,163.0000000,1809575
TATN,D,20060503,000000,164.5000000,165.9000000,160.8000000,161.5000000,1108088
TATN,D,20060504,000000,159.9000000,163.4000000,158.5000000,162.9100000,996736
TATN,D,20060505,000000,162.3100000,163.6100000,161.0400000,161.5500000,431045
