<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBER,D,20050531,000000,17985.0100000,18549.0000000,17955.0000000,18499.0000000,22918
SBER,D,20050601,000000,18500.5100000,18590.0000000,18280.0000000,18460.0100000,16412
SBER,D,20050602,000000,18510.0000000,18590.0000000,18389.0000000,18411.0000000,7569
SBER,D,20050603,000000,18405.0100000,18600.0000000,18405.0100000,18564.0000000,8265
SBER,D,20050606,000000,18565.0000000,18565.0000000,18421.0200000,18500.0000000,4029
SBER,D,20050607,000000,18500.0000000,18541.0000000,18267.5600000,18381.0000000,6463
SBER,D,20050608,000000,18381.0000000,18498.8500000,18381.0000000,18435.0000000,5656
SBER,D,20050609,000000,18451.0000000,18520.0000000,18340.0000000,18375.0000000,5282
SBER,D,20050610,000000,18377.0000000,18500.0000000,18360.0000000,18425.0000000,2251
SBER,D,20050614,000000,18476.0000000,18540.0000000,18350.0000000,18498.0000000,7524
SBER,D,20050615,000000,18500.5000000,18539.0000000,18407.0000000,18420.0000000,2806
SBER,D,20050616,000000,18443.0000000,18590.0000000,18350.0000000,18560.0000000,10925
SBER,D,20050617,000000,18599.5000000,18680.0000000,18470.0100000,18576.0000000,8534
SBER,D,20050620,000000,18600.0000000,18635.0000000,18480.0000000,18499.9800000,5805
SBER,D,20050621,000000,18499.5000000,18509.9900000,18400.0000000,18412.0000000,4852
SBER,D,20050622,000000,18409.5000000,18575.2000000,18390.0000000,18416.0000000,5289
SBER,D,20050623,000000,18462.5000000,19140.0000000,18431.0000000,18920.0000000,22087
SBER,D,20050624,000000,18599.5000000,19084.0000000,18599.5000000,19000.0000000,15767
SBER,D,20050627,000000,19000.0000000,19171.0000000,18850.0000000,18870.1000000,8501
SBER,D,20050628,000000,18900.2100000,18959.8000000,18751.0100000,18840.0000000,8722
SBER,D,20050629,000000,18838.5000000,19050.0000000,18838.5000000,18920.0000000,4966
SBER,D,20050630,000000,19406.0000000,19406.0000000,18920.0000000,19180.0000000,13203
SBER,D,20050701,000000,19180.0000000,19350.0000000,19171.0000000,19230.0000000,11014
SBER,D,20050704,000000,19309.9500000,19310.0000000,19155.0000000,19191.0000000,17707
SBER,D,20050705,000000,19200.0000000,19299.9200000,19008.0000000,19295.0000000,10935
SBER,D,20050706,000000,18772.6300000,20900.0000000,18772.6300000,20152.0000000,55234
SBER,D,20050707,000000,20200.0000000,20599.8000000,19650.0000000,20308.0000000,30894
SBER,D,20050708,000000,20440.0000000,20970.0000000,20440.0000000,20885.0000000,15586
SBER,D,20050711,000000,20892.5000000,21345.0000000,20800.0000000,20991.0300000,22953
SBER,D,20050712,000000,21031.0000000,21050.0000000,20522.0100000,20810.0000000,11321
SBER,D,20050713,000000,20750.0000000,21229.9000000,20670.0000000,21148.0000000,17216
SBER,D,20050714,000000,21205.0100000,21270.8100000,20975.0000000,21000.0000000,8673
SBER,D,20050715,000000,21000.0000000,21000.0000000,20720.0000000,20920.0000000,8706
SBER,D,20050718,000000,20910.0000000,20970.0000000,20700.0000000,20721.0000000,4800
SBER,D,20050719,000000,20721.0000000,21370.0000000,20721.0000000,21245.0000000,32356
SBER,D,20050720,000000,21228.3700000,21342.0000000,21100.0000000,21189.0000000,10419
SBER,D,20050721,000000,21189.0000000,21443.0000000,21128.0100000,21315.0000000,20494
SBER,D,20050722,000000,21312.5000000,23000.0000000,21270.0000000,22090.0200000,46033
SBER,D,20050725,000000,22150.0000000,23319.9900000,22150.0000000,23195.0000000,41306
SBER,D,20050726,000000,23275.5000000,23275.5000000,22111.0000000,22171.0000000,25724
SBER,D,20050727,000000,22166.0000000,22580.0000000,22015.0000000,22200.0000000,14413
SBER,D,20050728,000000,22299.6900000,22520.0000000,22135.0100000,22150.0000000,11840
SBER,D,20050729,000000,22204.4300000,22300.0000000,21601.0000000,21861.0000000,15320
SBER,D,20050801,000000,21849.9000000,22100.0000000,21450.0000000,22090.0000000,11778
SBER,D,20050802,000000,22111.0000000,22380.0000000,22051.1000000,22250.0000000,14184
SBER,D,20050803,000000,22300.5000000,22488.0000000,21610.0000000,21730.0000000,18756
SBER,D,20050804,000000,21800.0000000,22789.0000000,21610.0100000,22600.0000000,25471
SBER,D,20050805,000000,22550.0000000,22699.0000000,22351.0000000,22640.0000000,6497
SBER,D,20050808,000000,22595.0000000,22739.9400000,22450.0100000,22569.9800000,5878
SBER,D,20050809,000000,22605.0000000,22690.0000000,21800.0000000,22370.0100000,14310
SBER,D,20050810,000000,22493.0000000,22580.0000000,22260.0000000,22397.0000000,7615
SBER,D,20050811,000000,22397.0000000,22442.0000000,22001.1000000,22099.0000000,12080
SBER,D,20050812,000000,22090.0000000,22160.0000000,21720.0000000,21937.0000000,11303
SBER,D,20050815,000000,21950.0000000,22417.0500000,21801.0000000,22400.0000000,6871
SBER,D,20050816,000000,22444.0000000,23164.9900000,22305.0000000,22928.0000000,19378
SBER,D,20050817,000000,22900.0000000,23705.0000000,22755.0000000,23700.0000000,24173
SBER,D,20050818,000000,23749.0000000,24000.0000000,23301.0000000,23830.0000000,17274
